codigo_tuss,produto,produto_tratado,laboratorio,valor
90340590,VYTORIN 10/10MG 30CPDS MERCK,VYTORIN 10mg,S.D.,3.688
90340604,VYTORIN 10/20MG 30CPDS MERCK,VYTORIN 10mg,S.D.,3.688
90340612,VYTORIN 10/40MG 30CPDS MERCK,VYTORIN 10mg,S.D.,6.4602
90090624,WELLBUTRIN SR 150 MG. 30 CPRS.,WELLBUTRIN 150mg,GLAXOSMITHKLINE,4.3413
90090640,WELLBUTRIN XL 150 MG. 30 CPRS.,WELLBUTRIN 150mg,GLAXOSMITHKLINE,3.9554
90090632,WELLBUTRIN XL 150 MG. 7 CPRS.,WELLBUTRIN 150mg,GLAXOSMITHKLINE,3.6925
90090667,WELLBUTRIN XL 300 MG. 30 CPRS.,WELLBUTRIN 300mg,GLAXOSMITHKLINE,5.0306
90090659,WELLBUTRIN XL 300 MG. 7 CPRS.,WELLBUTRIN 300mg,GLAXOSMITHKLINE,4.0183
90387481,WILATE (RESTRITO HOSP.) 1000 UI/1000 UI PO LIOF. INJ. CT. FA,WILATE 1000mg,OCTAPHARMA,2373.79
90387481,WILATE (RESTRITO HOSP.) 1000 UI/1000 UI PO LIOF. INJ. CT. FA,WILATE 1000mg,OCTAPHARMA,2373.79
90324773,WILATE (RESTRITO HOSP.) 450 UI/400 UI PO LIOF. INJ. CT. FA +,WILATE 450mg,OCTAPHARMA,1068.21
90387473,WILATE (RESTRITO HOSP.) 500 UI/500 UI PO LIOF. INJ. CT. FA VD,WILATE 500mg,OCTAPHARMA,1186.9
90387473,WILATE (RESTRITO HOSP.) 500 UI/500 UI PO LIOF. INJ. CT. FA VD,WILATE 500mg,OCTAPHARMA,1186.9
90324781,WILATE (RESTRITO HOSP.) 900 UI/800 UI PO LIOF. INJ. CT. FA +,WILATE 900mg,OCTAPHARMA,2136.44
90050622,WINTER AP 6 MG. + 120 MG. CX. 8 CAPS. DIFFUCAP -,WINTER 6mg,CHEMOBRA,2.75
90406010,"XALACOM SOL. OFT. ESTERIL FR. 2,5 ML.",XALACOM 2.5mg,WYETH,143.23
90351290,XALKORI 200 MG. CT. FR. PLAS. OPC. X 60 CAPS. DURA,XALKORI 200mg,PFIZER,430.2697
90351290,XALKORI 200MG 60CAPS,XALKORI 200mg,PFIZER,431.1302
90351312,XALKORI 250 MG. CT. FR. PLAS. OPC. X 60 CAPS. DURA,XALKORI 250mg,PFIZER,531.7503
90351312,XALKORI 250MG 60CAPS,XALKORI 250mg,PFIZER,532.8138
90216873,XANTINON 100 MG. + 20 G BL. 30 CPRS. REV. TAKEDA,XANTINON 20000mg,PHARMA,0.2431
90394453,XANTINON COMPLEX 12 FLAC. PLAS. TRANSL. X 10 ML. TAKEDA,XANTINON 12mg,PHARMA,2.0558
90394461,XANTINON COMPLEX 60 FLAC. PLAS. TRANSL. X 10 ML. (EMB. MULT.) TAKEDA,XANTINON 60mg,PHARMA,2.0603
90297750,XANTINON COMPLEX CART. 60 FLAC. X 10 ML (EMB. MULT.) TAKEDA,XANTINON 60mg,PHARMA,2.0603
90394399,XANTINON COMPLEX CX. 12 FLAC. X 10 ML TAKEDA,XANTINON 12mg,PHARMA,2.0558
90174941,XANTINON COMPLEX FR. 100 ML TAKEDA,XANTINON 100mg,PHARMA,8.45
90174909,XANTINON CX. 10 BL. X 10 DRAGS. TAKEDA,XANTINON 10mg,PHARMA,0.2265
90021266,XARELTO 10 MG. 10 CPRS. REV.,XARELTO 10mg,BAYER,7.473
90021282,XARELTO 10 MG. 30 CPRS. REV.,XARELTO 10mg,BAYER,7.4655
90246454,XARELTO 15 MG. X 14 COM. REV. CT. BL. AL. PP,XARELTO 15mg,BAYER,7.4692
90246470,XARELTO 15 MG. X 28 COM. REV. CT. BL. AL. PP,XARELTO 15mg,BAYER,7.4699
90246594,XARELTO 20 MG. X 14 COM. REV. CT. BL. AL. PP,XARELTO 20mg,BAYER,7.4692
90246543,XARELTO 20 MG. X 28 COM. REV. CT. BL. AL. PP,XARELTO 20mg,BAYER,7.4699
90428790,"XAROPE 44E 1,30 MG/ML + 13,30 MG/ML XPE FR. PLAST. TRANS. X 2 PROCTER &",XAROPE 44mg,GAMBLE,35.29
90428790,"XAROPE 44E 1,30+13,30MG/ML 240ML",XAROPE 3192mg,PROCTER,35.29
90282663,XAROPE NEO XPE VD. 100 ML NEO,XAROPE 100mg,QUIMICA,15.21
90197585,XATRAL OD 30 CPRS.,XATRAL 30mg,SANOFI-AVENTIS,7.0886
90029267,XEFO 8 MG. BL. AL/AL 20 CPRS. REV. BIOLAB,XEFO 8mg,SANUS,0.9035
90029275,XEFO 8 MG. BL. AL/AL 30 CPRS. REV. BIOLAB,XEFO 8mg,SANUS,0.9004
90313127,XELJANZ 5 MG. FR. PLAST. OPC. X 60 CPRS. REV.,XELJANZ 5mg,PFIZER,72.3476
90313127,XELJANZ 5MG 60CPDS,XELJANZ 5mg,PFIZER,72.3476
90185382,XELODA 150 MG. 60 CPRS.,XELODA 150mg,ROCHE,7.0402
90185390,XELODA 500 MG. 120 CPRS.,XELODA 500mg,ROCHE,22.3061
90388330,XENILIPI 120 MG. 2 BL. X 21 CAPS.,XENILIPI 120mg,LEGRAND,2.8724
90327152,XENILIPI 120 MG. 4 BL. X 21 CAPS.,XENILIPI 120mg,LEGRAND,2.8722
90327152,XENILIPI 120MG 4BLX21CAPS LEGRAND,XENILIPI 120mg,TARJADOS,2.8722
90029291,XEOMIN (RESTRITO HOSP.) 100 U PO LIOF. INJ. CT. 1 FA VD. INC BIOLAB,XEOMIN 100mg,SANUS,1734.34
90357507,XGEVA (RESTRITO HOSP.) 120 MG. SOL. INJ. CT. FA VD. INC. X 1,XGEVA 120mg,AMGEN,1507.28
90357507,"XGEVA 120MG SOL.INJ.FA 1,7ML",XGEVA 120mg,AMGEN,1507.28
90394984,XIGDUO XR 10 MG/1000 MG. CX. 14 CPRS. REV.,XIGDUO 10mg,ASTRAZENECA,4.975
90394992,XIGDUO XR 10 MG/1000 MG. CX. 30 CPRS. REV.,XIGDUO 10mg,ASTRAZENECA,4.9763
90394976,XIGDUO XR 10 MG/500 MG. CX. 14 CPRS. REV.,XIGDUO 10mg,ASTRAZENECA,4.975
90394984,XIGDUO XR 10+1000MG 14CPDS REV.,XIGDUO 10mg,BRISTOL,4.973
90394992,XIGDUO XR 10+1000MG 30CPDS REV.,XIGDUO 10mg,BRISTOL,4.9714
90394976,XIGDUO XR 10+500MG 14CPDS REV.,XIGDUO 10mg,BRISTOL,4.973
90394950,XIGDUO XR 5 MG/1000 MG. CX. 14 CPRS. REV.,XIGDUO 5mg,ASTRAZENECA,2.49
90394968,XIGDUO XR 5 MG/1000 MG. CX. 60 CPRS. REV.,XIGDUO 5mg,ASTRAZENECA,2.4873
90394950,XIGDUO XR 5+1000MG 14CPDS REV.,XIGDUO 5mg,BRISTOL,2.489
90394968,XIGDUO XR 5+1000MG 60CPDS REV.,XIGDUO 5mg,BRISTOL,2.4923
90360338,XOFIGO (RESTRITO HOSP.) 1100 KBQ/ML SOL. INJ. CX. BLINDAGEM,XOFIGO 1100mg,BAYER,20687.79
90360338,XOFIGO 1100KBQ/ML FA 6ML C/BLINDAGEM CHUMBO,XOFIGO 1100mg,BAYER,20687.79
90173392,XOLAIR (RESTRITO HOSP.) 150 MG. FA + AMP. DIL X 2 ML,XOLAIR 150mg,NOVARTIS,2174.55
90384962,XOLAIR (RESTRITO HOSP.) 150 MG. SOL. INJ. CT. 1 SER. PREENCH.,XOLAIR 150mg,NOVARTIS,2174.55
90384970,XOLAIR (RESTRITO HOSP.) 75 MG. SOL. INJ. CT. 1 SER. PREENCH.,XOLAIR 75mg,NOVARTIS,1087.28
90327489,XTANDI 40 MG. BOLS. AL. BL. AL. PLAS.TRANS. X 120 CAPS. MOLE,XTANDI 40mg,ASTELLAS,95.6847
90327489,XTANDI 40MG 120CPAS GEL.MOLE,XTANDI 40mg,ASTELLAS,95.6847
90409841,"XULTOPHY 100 U/ML + 3,6 MG/ML. SOL. INJ. CT. X 1 CAR. VD. TRA NOVO",XULTOPHY 100mg,NORDISK,183.68
90409841,"XULTOPHY 100U/ML+3,6MG/ML SOL.INJ.1CAR 3ML+1SIST.APLIC. NOVO",XULTOPHY 10.8mg,NORDISK,183.68
90257553,XYLESTESIN (*)(RESTRITO HOSP.) 1% S/V 10 ETJ. 20 ML (SP),XYLESTESIN 1mg,CRISTALIA,11.529
90257545,XYLESTESIN (*)(RESTRITO HOSP.) 1% S/V 10 FR. 20 ML,XYLESTESIN 1mg,CRISTALIA,10.716
90257561,XYLESTESIN (*)(RESTRITO HOSP.) 10% SPRAY CX. 1 FR. 50 ML,XYLESTESIN 10mg,CRISTALIA,111.08
90257596,XYLESTESIN (*)(RESTRITO HOSP.) 2% GEL. 10 SER. 10 ML,XYLESTESIN 2mg,CRISTALIA,18.213
90257570,XYLESTESIN (*)(RESTRITO HOSP.) 2% GELEIA CX. 10 BISN. X 30 M,XYLESTESIN 2mg,CRISTALIA,14.576
90335104,XYLESTESIN (*)(RESTRITO HOSP.) 2% ISOBARICO 20 MG/ML SOL. IN,XYLESTESIN 2mg,CRISTALIA,3.128
90257537,XYLESTESIN (*)(RESTRITO HOSP.) 2% S/V 10 ETJ. 20 ML (SP),XYLESTESIN 2mg,CRISTALIA,12.959
90257588,XYLESTESIN (*)(RESTRITO HOSP.) 2% S/V 10 FR. 20 ML,XYLESTESIN 2mg,CRISTALIA,10.268
90257600,XYLESTESIN (*)(RESTRITO HOSP.) 2% S/V 50 AMPS. 5 ML,XYLESTESIN 2mg,CRISTALIA,3.1562
90257553,XYLESTESIN (RESTRITO HOSP.) 1% S/V 10 ETJ. 20 ML (SP),XYLESTESIN 1mg,CRISTALIA,11.529
90257545,XYLESTESIN (RESTRITO HOSP.) 1% S/V 10 FR. 20 ML,XYLESTESIN 1mg,CRISTALIA,10.716
90257561,XYLESTESIN (RESTRITO HOSP.) 10% SPRAY CX. 1 FR. 50 ML,XYLESTESIN 10mg,CRISTALIA,111.08
90257596,XYLESTESIN (RESTRITO HOSP.) 2% GEL. 10 SER. 10 ML,XYLESTESIN 2mg,CRISTALIA,18.213
90257570,XYLESTESIN (RESTRITO HOSP.) 2% GELEIA CX. 10 BISN. X 30 ML,XYLESTESIN 2mg,CRISTALIA,14.576
90257537,XYLESTESIN (RESTRITO HOSP.) 2% S/V 10 ETJ. 20 ML (SP),XYLESTESIN 2mg,CRISTALIA,12.959
90257588,XYLESTESIN (RESTRITO HOSP.) 2% S/V 10 FR. 20 ML,XYLESTESIN 2mg,CRISTALIA,10.268
90257600,XYLESTESIN (RESTRITO HOSP.) 2% S/V 50 AMPS. 5 ML,XYLESTESIN 2mg,CRISTALIA,3.1562
90048580,XYLESTESIN + EPINEFRINA (RESTRITO HOSP.) 1% C/V 10 ETJ. 20 M,XYLESTESIN 1mg,CRISTALIA,13.928
90048598,XYLESTESIN + EPINEFRINA (RESTRITO HOSP.) 2% C/V 10 ETJ. 20 M,XYLESTESIN 2mg,CRISTALIA,13.459
90048601,XYLESTESIN + EPINEFRINA (RESTRITO HOSP.) 2% C/V 10 FR. 20 ML,XYLESTESIN 2mg,CRISTALIA,12.435
90335104,XYLESTESIN 2% ISOBARICO 40EST.1AMP 5ML,XYLESTESIN 2mg,CRISTALIA,3.128
90302389,XYLESTESIN PESADA (RESTRITO HOSP.) 5% PESADA - 50 ETJ. 2 ML,XYLESTESIN 5mg,CRISTALIA,4.8034
90397916,XYLOCAINA 50MG/G POM.DERM.25G,XYLOCAINA 25000mg,ASPEN,16.05
90397860,"XYLOPROCT 50 MG. + 2,5 MG. + 180 MG. + 35 MG. POM. RET. CT. B ASPEN",XYLOPROCT 50mg,PHARMA,26.19
90327292,"YASMIN 3 MG. + 0,03 MG. BL. CALEND. X 21 CPRS. REV. + 7",YASMIN 3mg,BAYER,2.8441
90284526,"YASMIN 3 MG. + 0,03 MG. BL. CALEND. X 63 CPRS. EV. + 21",YASMIN 3mg,BAYER,2.8493
90247000,"YASMIN 3 MG. + 0,03 MG. X 21 CPRS. REV.",YASMIN 3mg,BAYER,2.8441
90284500,"YASMIN 3 MG. + 0,03 MG. X 63 CPRS. REV.",YASMIN 3mg,BAYER,2.8493
90327292,"YASMIN 3+0,03MG BL.AL.PLAST.CALEND.21+7CPDS REV.",YASMIN 3mg,BAYER,2.8441
90284488,"YAZ 3 MG. + 0,02 MG. BL. CALEND. X 24 CPRS. REV. + 4 PLACEBO",YAZ 3mg,BAYER,2.4916
90247060,"YAZ 3 MG. + 0,02 MG. X 24 CPRS. REV.",YAZ 3mg,BAYER,2.4916
90388500,"YAZ 3 MG. + 0,02 MG. X 30 CPRS. REV.",YAZ 3mg,BAYER,2.489
90388500,"YAZ 3+0,02MG 30CPDS REV.",YAZ 3mg,BAYER,2.4865
90255232,YERVOY (RESTRITO HOSP.) 200 MG. INJ. CX. 1 FA 40 ML,YERVOY 200mg,B-MS,72809.02
90255224,YERVOY (RESTRITO HOSP.) 50 MG. INJ. CX. 1 FA 10 ML,YERVOY 50mg,B-MS,18202.24
90301897,"YLANA 3 MG. + 0,03 MG. CT. BL. AL. PVC/PVDC X 21 CPRS. REV.",YLANA 3mg,CIFARMA,1.7712
90301897,"YLANA 3+0,3MG 21CPDS REV.",YLANA 3mg,CIFARMA,1.7712
90010140,"YOMAX 5,4 MG. 60 CPRS.",YOMAX 5.4mg,APSEN,1.0446
90369661,ZABRUX 100 MG. CT. FR. VD. AMB. X 5 CAPS. DURA,ZABRUX 100mg,ZODIAC,475.946
90369661,ZABRUX 100MG 5CAPS,ZABRUX 100mg,ZODIAC,475.946
90369670,ZABRUX 20 MG. CT. FR. VD. AMB. X 5 CAPS. DURA,ZABRUX 20mg,ZODIAC,95.186
90369670,ZABRUX 20MG 5CAPS,ZABRUX 20mg,ZODIAC,95.186
90369688,ZABRUX 250 MG. CT. FR. VD. AMB. X 5 CAPS. DURA,ZABRUX 250mg,ZODIAC,1166.082
90369688,ZABRUX 250MG 5CAPS,ZABRUX 250mg,ZODIAC,1166.082
90373189,ZALTRAP 25MG/ML 4ML SOL.INJ.DIL.INFUS.,ZALTRAP 100mg,SANOFI-AVENTIS,1283.7
90373197,ZALTRAP 25MG/ML 8ML SOL.INJ.DIL.INFUS.,ZALTRAP 200mg,SANOFI-AVENTIS,2567.4
90373189,ZALTRAT (RESTRITO HOSP.) 100 MG/4 ML FA,ZALTRAT 100mg,SANOFI-AVENTIS,1283.7
90373197,ZALTRAT (RESTRITO HOSP.) 200 MG/8 ML FA,ZALTRAT 200mg,SANOFI-AVENTIS,2567.4
90157087,ZANIDIP 10 MG. 2 STRIP. X 10 CPRS. REV.,ZANIDIP 10mg,MEDLEY,3.2805
90157095,ZANIDIP 10 MG. 3 STRIP. X 10 CPRS. REV.,ZANIDIP 10mg,MEDLEY,3.2777
90361202,ZANIDIP 20 MG. BL. 30 CPRS. REV.,ZANIDIP 20mg,MEDLEY,5.5571
90345576,ZAP 10 MG. BL. 30 CPRS.,ZAP 10mg,MOMENTA,2.6077
90345550,"ZAP 2,5 MG. BL. 30 CPRS.",ZAP 2.5mg,MOMENTA,1.2727
90345568,ZAP 5 MG. BL. 30 CPRS.,ZAP 5mg,MOMENTA,2.6077
90128397,ZARGUS 1 MG. 20 CPRS.,ZARGUS 1mg,BIOSINTETICA,1.482
90128400,ZARGUS 1 MG. 30 CPRS. REV.,ZARGUS 1mg,BIOSINTETICA,0.987
90230140,ZARGUS 1 MG. 7 CPRS. REV.,ZARGUS 1mg,BIOSINTETICA,0.9874
90128427,ZARGUS 2 MG. 20 CPRS.,ZARGUS 2mg,BIOSINTETICA,1.482
90128435,ZARGUS 2 MG. 30 CPRS. REV.,ZARGUS 2mg,BIOSINTETICA,0.987
90230159,ZARGUS 2 MG. 7 CPRS. REV.,ZARGUS 2mg,BIOSINTETICA,0.9874
90128443,ZARGUS 3 MG. 20 CPRS.,ZARGUS 3mg,BIOSINTETICA,1.482
90128451,ZARGUS 3 MG. 30 CPRS. REV.,ZARGUS 3mg,BIOSINTETICA,0.987
90230167,ZARGUS 3 MG. 7 CPRS. REV.,ZARGUS 3mg,BIOSINTETICA,0.9874
90332679,ZARMINE 100 MG. LIB. PROL. CT. BL. AL. PLAS. INC. X 30 CPRS.,ZARMINE 100mg,MEDLEY,1.927
90332679,ZARMINE 100MG 30CPDS REV.LIB.PROLONG.,ZARMINE 100mg,MEDLEY,1.9251
90332709,ZARMINE 25 MG. LIB. PROL. CT. BL. AL. PLAS. INC. X 10 CPRS.,ZARMINE 25mg,MEDLEY,0.611
90332733,ZARMINE 25 MG. LIB. PROL. CT. BL. AL. PLAS. INC. X 30 CPRS.,ZARMINE 25mg,MEDLEY,0.6103
90332709,ZARMINE 25MG 10CPDS REV.LIB.PROLONG.,ZARMINE 25mg,MEDLEY,0.611
90332733,ZARMINE 25MG 30CPDS REV.LIB.PROLONG.,ZARMINE 25mg,MEDLEY,0.6097
90332768,ZARMINE 50 MG. LIB. PROL. CT. BL. AL. PLAS. INC. X 10 CPRS.,ZARMINE 50mg,MEDLEY,1.227
90332792,ZARMINE 50 MG. LIB. PROL. CT. BL. AL. PLAS. INC. X 30 CPRS.,ZARMINE 50mg,MEDLEY,1.226
90332768,ZARMINE 50MG 10CPDS REV.LIB.PROLONG.,ZARMINE 50mg,MEDLEY,1.227
90332792,ZARMINE 50MG 30CPDS REV.LIB.PROLONG.,ZARMINE 50mg,MEDLEY,1.2248
90378113,ZART 50 MG. BL. 30 CPRS. REV.,ZART 50mg,EUROFARMA,0.2444
90336607,ZART H (100 + 25 MG.) BL. 30 CPRS.,ZART 100mg,EUROFARMA,1.675
90336593,"ZART H (50 + 12,50 MG.) BL. 30 CPRS.",ZART 50mg,EUROFARMA,0.9421
90403240,ZARZIO (RESTRITO HOSP.) 30 MUI SOL. INJ. CT. 1 SER. PREENCH.,ZARZIO 30mg,SANDOZ,98.87
90381777,ZAVEDOS (RESTRITO HOSP.) 10 MG. FA,ZAVEDOS 10mg,WYETH,1081.96
90381785,ZAVEDOS (RESTRITO HOSP.) 5 MG. FA,ZAVEDOS 5mg,WYETH,576.75
90381785,ZAVEDOS (RESTRITO HOSP.) 5 MG. FA,ZAVEDOS 5mg,WYETH,576.75
90005740,ZAVESCA 100 MG. BL. 90 CAPS. GEL. DURA,ZAVESCA 100mg,ACTELION,263.4586
90406877,ZEDORA (RESTRITO HOSP.) 150 MG. PO LIOF. 1 FA,ZEDORA 150mg,LIBBS,4307.75
90406907,ZEDORA (RESTRITO HOSP.) 440 MG. PO LIOF. 1 FA + DIL.,ZEDORA 440mg,LIBBS,12636.09
90406877,ZEDORA 150MG PO LIOF.INJ.IV,ZEDORA 150mg,LIBBS,4307.75
90406907,ZEDORA 440MG PO LIOF.INJ.IV DIL+FA,ZEDORA 440mg,LIBBS,12636.09
90253744,ZELBORAF 240 MG. BL. AL/AL 56 CPRS. REV.,ZELBORAF 240mg,ROCHE,143.5734
90392728,ZELIX 150 MG. CT. BL. AL. PLAS. TRANS. X 1 CáPS. DURA,ZELIX 150mg,ARESE,26.19
90392736,ZELIX 150 MG. CT. ENV. AL. POLIET. X 2 CáPS. GEL. DURA,ZELIX 150mg,ARESE,26.21
90396170,ZELMAC 6 MG. CX. 30 CPRS. BIOLAB,ZELMAC 6mg,SANUS,5.1597
90396189,ZELMAC 6 MG. CX. 60 CPRS. BIOLAB,ZELMAC 6mg,SANUS,5.1585
90254473,ZEMAIRA (RESTRITO HOSP.) 1000 MG. PO LIOF. INJ. CT. FA VD. I CSL,ZEMAIRA 1000mg,BEHRING,1557.35
90330480,"ZEMPLAR (RESTRITO HOSP.) 5,0 MCG/ML SOL. INJ. CT. 5 AMPS. VD",ZEMPLAR 5mg,ABBVIE,48.618
90330498,"ZEMPLAR (RESTRITO HOSP.) 5,0 MCG/ML SOL. INJ. CT. 5 AMPS. VD",ZEMPLAR 5mg,ABBVIE,97.24
90330498,"ZEMPLAR 5,0MCG/ML SOL.INJ.5AMP 2ML",ZEMPLAR 10mg,ABBVIE,97.24
90249763,ZENCEF 750 MG PO SOL INJ CX 50 FA VD INC,ZENCEF 750mg,MYLAN,28.871
90090683,ZENTEL 4% SUSP. VD. 10 ML,ZENTEL 4mg,GLAXOSMITHKLINE,11.13
90090691,ZENTEL 400 MG. CX. 1 CPR,ZENTEL 400mg,GLAXOSMITHKLINE,9.96
90408241,ZEPATIER 50 MG. + 100 MG. CT. BL. AL.AL. X 28 CPRS. REV. MERCK SHARP &,ZEPATIER 50mg,DOHME,2039.5786
90408241,ZEPATIER 50+100MG 28CPDS REV. MERCK,ZEPATIER 50mg,S.D.,2038.7627
90408250,"ZERBAXA (RESTRITO HOSP.) CX. 10 FA 1 G/0,5 G-IV MERCK SHARP &",ZERBAXA 500mg,DOHME,319.863
90408250,"ZERBAXA 1+0,5G PO SOL.INFUS.10FA MERCK",ZERBAXA 500mg,S.D.,319.863
90378920,ZESTEN 10 MG. CT. BL. AL./AL. X 30 CPRS. REV.,ZESTEN 10mg,FARMOQUIMICA,6.4203
90378920,ZESTEN 10 MG. CT. BL. AL./AL. X 30 CPRS. REV.,ZESTEN 10mg,FARMOQUIMICA,6.4203
90378920,ZESTEN 10MG 30CPDS REV.,ZESTEN 10mg,FARMOQUIMICA,6.4139
90378822,"ZESTEN 2,5 MG. CT. BL. AL./AL. X 30 CPRS. REV.",ZESTEN 2.5mg,FARMOQUIMICA,1.926
90378822,"ZESTEN 2,5 MG. CT. BL. AL./AL. X 30 CPRS. REV.",ZESTEN 2.5mg,FARMOQUIMICA,1.926
90378822,"ZESTEN 2,5MG 30CPDS REV.",ZESTEN 2.5mg,FARMOQUIMICA,1.9241
90378873,ZESTEN 5 MG. CT. BL. AL./AL. X 30 CPRS. REV.,ZESTEN 5mg,FARMOQUIMICA,3.502
90378873,ZESTEN 5 MG. CT. BL. AL./AL. X 30 CPRS. REV.,ZESTEN 5mg,FARMOQUIMICA,3.502
90378873,ZESTEN 5MG 30CPDS REV.,ZESTEN 5mg,FARMOQUIMICA,3.4985
90342054,ZETIA 10 MG. 10 CPRS.,ZETIA 10mg,SCHERING-PLOUGH,4.103
90342062,ZETIA 10 MG. 30 CPRS.,ZETIA 10mg,SCHERING-PLOUGH,2.1772
90321138,ZETIA 10 MG. 60 CPRS.,ZETIA 10mg,SCHERING-PLOUGH,1.4317
90321138,ZETIA 10MG 60CPDS SCHERING,ZETIA 10mg,PLOUGH,1.4317
90145720,ZETRON 150 MG. CX. 30 CPRS.,ZETRON 150mg,LIBBS,3.1339
90382250,ZETRON XL 150 MG. 30 CPRS. REV.,ZETRON 150mg,LIBBS,2.5197
90382269,ZETRON XL 150 MG. 60 CPRS. REV.,ZETRON 150mg,LIBBS,2.0165
90382250,ZETRON XL 150MG 30CPDS REV.LIB.PROLONG,ZETRON 150mg,LIBBS,2.5171
90382269,ZETRON XL 150MG 60CPDS REV.LIB.PROLONG,ZETRON 150mg,LIBBS,2.0205
90382277,ZETRON XL 300 MG. 30 CPRS. REV.,ZETRON 300mg,LIBBS,3.1733
90382285,ZETRON XL 300 MG. 60 CPRS. REV.,ZETRON 300mg,LIBBS,2.5355
90382277,ZETRON XL 300MG 30CPDS REV.LIB.PROLONG,ZETRON 300mg,LIBBS,3.1702
90382285,ZETRON XL 300MG 60CPDS REV.LIB.PROLONG,ZETRON 300mg,LIBBS,2.5406
90342143,ZETSIM 10 MG. + 10 MG. CT. 30 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,2.0673
90254848,ZETSIM 10 MG. + 20 MG. CT. 14 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,2.2134
90254856,ZETSIM 10 MG. + 20 MG. CT. 28 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,2.2141
90342151,ZETSIM 10 MG. + 20 MG. CT. 30 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,2.0673
90254872,ZETSIM 10 MG. + 40 MG. CT. 28 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,3.6368
90342160,ZETSIM 10 MG. + 40 MG. CT. 30 CPRS.,ZETSIM 10mg,SCHERING-PLOUGH,3.3957
90342143,ZETSIM 10+10MG 30CPDS SCHERING,ZETSIM 10mg,PLOUGH,2.0653
90342151,ZETSIM 10+20MG 30CPDS SCHERING,ZETSIM 10mg,PLOUGH,2.0653
90342160,ZETSIM 10+40MG 30CPDS SCHERING,ZETSIM 10mg,PLOUGH,3.3923
90090713,ZIAGENAVIR (ICMS 0%) 300 MG. 60 CAPS.,ZIAGENAVIR 0mg,GLAXOSMITHKLINE,13.0661
90090721,ZIAGENAVIR (ICMS 0%) SOL. ORAL FR. 240 ML,ZIAGENAVIR 0mg,GLAXOSMITHKLINE,239.04
90340060,ZIDER 10 MG. 120 CPRS.,ZIDER 10mg,LIBBS,0.6116
90232437,ZIDER 10 MG. BL. 30 CPRS. REV.,ZIDER 10mg,LIBBS,1.4562
90232445,ZIDER 10 MG. BL. 60 CPRS. REV.,ZIDER 10mg,LIBBS,0.978
90340060,ZIDER 10MG 120CPSA REV.,ZIDER 10mg,LIBBS,0.6091
90048709,ZILABEN (RESTRITO HOSP.) EMUL. 25% CX. 50 FRS. X 100 ML,ZILABEN 25mg,CRISTALIA,3.1496
90048717,ZILABEN EMUL. 25% FR. 100 ML,ZILABEN 25mg,CRISTALIA,3.12
90193326,ZILEDON 10 MG. BL. AL./AL. 30 CPRS. REV.,ZILEDON 10mg,SANDOZ,3.5171
90193342,ZILEDON 5 MG. BL. AL./AL. 30 CPRS. REV.,ZILEDON 5mg,SANDOZ,3.2065
90193369,ZIMICINA 500 MG. CX. 3 CPRS.,ZIMICINA 500mg,SANDOZ,4.8162
90193377,ZIMICINA 500 MG. CX. 5 CPRS.,ZIMICINA 500mg,SANDOZ,4.078
90426851,ZIMIEX 10 MG. CT. BL. AL. PLAS. TRANS. X 10 CPRS.,ZIMIEX 10mg,MERCK,1.963
90426860,ZIMIEX 10 MG. CT. BL. AL. PLAS. TRANS. X 30 CPRS.,ZIMIEX 10mg,MERCK,1.2721
90071816,ZINA 5 MG. BL. 10 CPRS. REV.,ZINA 5mg,EUROFARMA,3.099
90090730,ZINACEF (RESTRITO HOSP.) 750 MG. IV/IM CX. FA C/DIL. 6 ML,ZINACEF 750mg,GLAXOSMITHKLINE,47.02
90405617,ZINFORO (RESTRITO HOSP.) 600 MG. VIAL 1 X 10 PACK,ZINFORO 600mg,WYETH,247.149
90090799,ZINNAT 250 MG. CX. 10 CPRS.,ZINNAT 250mg,GLAXOSMITHKLINE,9.78
90309421,ZINNAT 250 MG. CX. 14 CPRS.,ZINNAT 250mg,GLAXOSMITHKLINE,9.7754
90090772,ZINNAT 250 MG. SUSP. FR. 50 ML,ZINNAT 250mg,GLAXOSMITHKLINE,109.15
90090780,ZINNAT 250 MG. SUSP. FR. 70 ML,ZINNAT 250mg,GLAXOSMITHKLINE,146.96
90309421,ZINNAT 250MG 14CPDS REV.,ZINNAT 250mg,GLAXOSMITH,9.7754
90090802,ZINNAT 500 MG CX. 14 CPRS.,ZINNAT 500mg,GLAXOSMITHKLINE,13.0591
90090810,ZINNAT 500 MG CX. 20 CPRS.,ZINNAT 500mg,GLAXOSMITHKLINE,12.2635
90090756,ZINNAT SUSP. PO 250 MG. X 14 SACHETS.,ZINNAT 250mg,GLAXOSMITHKLINE,8.1624
90090764,ZINNAT SUSP. PO 250MG. X 20 SACHETS.,ZINNAT 250mg,GLAXOSMITHKLINE,8.0465
90368754,ZINPASS 10 MG. BL. 10 CPRS. REV.,ZINPASS 10mg,MEDLEY,3.258
90368770,ZINPASS 10 MG. BL. 30 CPRS. REV.,ZINPASS 10mg,MEDLEY,1.1392
