codigo_tiss,codigo_tuss,produto,laboratorio,valor,cobranca
0000003755,90163028,SINGULAIR BABY 4 MG. CX. 10 SACHES MERCK SHARP &,DOHME,5.307,
0000003756,90163036,SINGULAIR BABY 4 MG. CX. 30 SACHES MERCK SHARP &,DOHME,5.31,
0000038119,90378130,SINOT 400 MG. PO SUSP. ORAL FR. VD. AMB. X 100 ML + SER DOS.,EUROFARMA,21.62,
0000067996,90349369,SINOT 875 MG. CT. STR. AL. X 20 CPRS. REV.,EUROFARMA,2.5175,
0000038120,90378148,SINOT 875 MG. STR. AL. X 14 CPRS. REV.,EUROFARMA,2.1477,
0000067996,90349369,SINOT 875MG 20CPDS,EUROFARMA,2.5175,
0000069268,90372050,SINOT CLAV 400 MG. + 57 MG/5 ML PO SUSP. ORAL 2 FR. VD. AMB.,EUROFARMA,43.34,
0000060116,90336666,SINOT CLAV 400 MG. + 57 MG/5 ML PO SUSP. ORAL FR. VD. X 70 M,EUROFARMA,43.36,
0000069268,90372050,SINOT CLAV 400+57MG/5ML PO SUSP.ORAL 2FR 70ML+SER. DOS.,EUROFARMA,43.34,
0000033545,90336640,SINOT CLAV 875 MG. + 125 MG. FR. VD. 14 CPRS. REV.,EUROFARMA,4.5025,
0000033546,90336631,SINOT CLAV 875 MG. + 125 MG. FR. VD. 20 CPRS. REV.,EUROFARMA,4.3425,
0000075459,90410181,SINSTIPHAR 20 MG. 30 CPRS. REV.,PHARLAB,0.4617,
0000075460,90410203,SINSTIPHAR 40 MG. 30 CPRS. REV.,PHARLAB,0.8127,
0000075399,90364503,SINTEZYS 150MG 12CPDS(EMB.HOSP.),ACTAVIS,57.3754,
0000075400,90364511,SINTEZYS 150MG 18CPDS(EMB.HOSP.),ACTAVIS,57.4437,
0000075393,90364465,SINTEZYS 150MG 1CPD,ACTAVIS,57.39,
0000075401,90364520,SINTEZYS 150MG 24CPDS(EMB.HOSP.),ACTAVIS,57.4438,
0000075395,90364473,SINTEZYS 150MG 2CPDS,ACTAVIS,57.4,
0000075396,90364481,SINTEZYS 150MG 3CPDS,ACTAVIS,57.3909,
0000075397,90364490,SINTEZYS 150MG 6CPDS,ACTAVIS,57.4081,
0000071872,90373456,SINTOMATIC 300 MG. CT. BL. AL. PLAS. AMB. X 10 CPRS. REV. BIOLAB,SANUS,1.846,
0000071873,90373464,SINTOMATIC 300 MG. CT. BL. AL. PLAS. AMB. X 30 CPRS. REV. BIOLAB,SANUS,1.8463,
0000071874,90373472,SINTOMATIC 300 MG. CT. BL. AL. PLAS. AMB. X 60 CPRS. REV. BIOLAB,SANUS,1.8462,
0000071872,90373456,SINTOMATIC 300MG 10CPDS REV. BIOLAB,SANUS,1.846,
0000071873,90373464,SINTOMATIC 300MG 30CPDS REV. BIOLAB,SANUS,1.8445,
0000071874,90373472,SINTOMATIC 300MG 60CPDS REV. BIOLAB,SANUS,1.8499,
0000064688,90254970,SINUSTRAT DESCONGESTIONANTE NASAL 30 ML,AVERT,15.58,
0000031178,90241479,SINUSTRAT TRADICIONAL FR. 10 ML,AVERT,13.57,
0000031179,90215559,SINUSTRAT VASOCONSTRITOR FR. 10 ML,AVERT,10.85,
0000025453,90322380,SINVALIP 10 MG. 3 BL. X 10 CPRS. REV. SIGMA,PHARMA,0.4665,
0000024744,90322525,SINVALIP 20 MG. 2 BL. X 15 CPRS. REV. SIGMA,PHARMA,0.991,
0000024745,90322398,SINVALIP 40 MG. 3 BL. X 10 CPRS. REV. SIGMA,PHARMA,2.0759,
0000003163,90124448,SINVASCOR 10 MG CX. 30 CPRS.,BALDACCI,0.5288,
0000003164,90124456,SINVASCOR 20 MG CX. 30 CPRS.,BALDACCI,0.9064,
0000003162,90124464,SINVASCOR 40 MG. CX. 30 CPRS.,BALDACCI,1.7066,
0000003165,90124480,SINVASCOR 80 MG. CX. 30 CPRS.,BALDACCI,2.4006,
0000051752,90192761,SINVASTACOR 10 MG CX. 30 CPRS.,SANDOZ,0.4845,
0000051753,90192770,SINVASTACOR 20 MG CX. 30 CPRS.,SANDOZ,0.9267,
0000009176,90192800,SINVASTACOR 40 MG. CX. 30 CPRS.,SANDOZ,1.317,
0000061958,90310489,SINVASTATINA - GENERICO (RESTRITO HOSP.) 20 MG. BL. AL. PLAS,SANDOZ,1.6485,
0000057372,90322436,SINVASTATINA - GENERICO 10 MG. 2 BL. X 15 CPRS. REV. NOVA,QUIMICA,1.3,
0000041048,90086988,SINVASTATINA - GENERICO 10 MG. 2 BL. X 15 CPRS. REV.,GERMED,1.9184,
0000007589,90368959,SINVASTATINA - GENERICO 10 MG. BL. 30 CPRS. REV.,MEDLEY,0.3926,
0000061226,90318641,SINVASTATINA - GENERICO 10 MG. BL. AL. PLAS. INC. X 30 CPRS.,MERCK,0.3826,
0000075633,90396804,SINVASTATINA - GENERICO 10 MG. CT. BL. AL. PLAS. INC. X 30 CP BIOLAB,GENERICOS,0.765,
0000065530,90354214,SINVASTATINA - GENERICO 10 MG. CT. BL. AL. PLAS. TRANS. X 30,MULTILAB,0.529,
0000007630,90192834,SINVASTATINA - GENERICO 10 MG. CX. 3 BL. X 10 CPRS. REV.,SANDOZ,0.4785,
0000007585,90059441,SINVASTATINA - GENERICO 10 MG. CX. 30 CPRS.,EMS,2.1312,
0000068189,90342216,SINVASTATINA - GENERICO 10MG COMP REV CT BL AL PLAST INC X,PHARLAB,0.3997,
0000041424,90059468,SINVASTATINA - GENERICO 20 MG. 2 BL. X 15 CPRS. REV.,EMS,0.8525,
0000057374,90322444,SINVASTATINA - GENERICO 20 MG. 2 BL. X 15 CPRS. REV. NOVA,QUIMICA,0.6717,
0000041049,90086996,SINVASTATINA - GENERICO 20 MG. 2 BL. X 15 CPRS. REV.,GERMED,0.8385,
0000041056,90143566,SINVASTATINA - GENERICO 20 MG. 2 BL. X 15 CPRS. REV. GEN -,LEGRAND,0.8135,
0000007587,90368991,SINVASTATINA - GENERICO 20 MG. 3 BL. X 10 CPRS. REV.,MEDLEY,0.4675,
0000054153,90187903,SINVASTATINA - GENERICO 20 MG. 30 CPRS.,RANBAXY,0.8155,
0000007580,90128087,SINVASTATINA - GENERICO 20 MG. 30 CPRS. REV.,BIOSINTETICA,2.0263,
0000041427,90059476,SINVASTATINA - GENERICO 20 MG. 4 BL. X 15 CPRS. REV.,EMS,1.4895,
0000041052,90087003,SINVASTATINA - GENERICO 20 MG. 4 BL. X 15 CPRS. REV.,GERMED,1.3562,
0000007590,90369025,SINVASTATINA - GENERICO 20 MG. 6 BL. X 10 CPRS. REV.,MEDLEY,0.43,
0000061227,90318633,SINVASTATINA - GENERICO 20 MG. BL. AL. PLAS. INC. X 30 CPRS.,MERCK,0.7509,
0000075634,90396812,SINVASTATINA - GENERICO 20 MG. CT. BL. AL. PLAS. INC. X 30 CP BIOLAB,GENERICOS,0.765,
0000065002,90354796,SINVASTATINA - GENERICO 20 MG. CT. BL. AL. PLAS. TRANS. X 30,NOVARTIS,0.3133,
0000065531,90354230,SINVASTATINA - GENERICO 20 MG. CT. BL. AL. PLAS. TRANS. X 30,MULTILAB,0.6783,
0000007631,90192850,SINVASTATINA - GENERICO 20 MG. CX. 3 BL. X 10 CPRS. REV.,SANDOZ,2.381,
0000074601,90379993,SINVASTATINA - GENERICO 20 MG. CX. 30 CPRS. REV.,GEOLAB,0.307,
0000068190,90342259,SINVASTATINA - GENERICO 20MG COMP REV CT AL PLAST INC X 30,PHARLAB,0.3203,
0000007583,90128095,SINVASTATINA - GENERICO 40 MG. 10 CPRS. REV.,BIOSINTETICA,2.683,
0000057375,90322460,SINVASTATINA - GENERICO 40 MG. 2 BL. X 15 CPRS. REV. NOVA,QUIMICA,0.9141,
0000041051,90087011,SINVASTATINA - GENERICO 40 MG. 2 BL. X 15 CPRS. REV.,GERMED,1.0323,
0000041058,90143582,SINVASTATINA - GENERICO 40 MG. 2 BL. X 15 CPRS. REV. GEN -,LEGRAND,0.9883,
0000041425,90059484,SINVASTATINA - GENERICO 40 MG. 3 BL. X 10 CPRS. REV.,EMS,1.0193,
0000007592,90369041,SINVASTATINA - GENERICO 40 MG. 3 BL. X 10 CPRS. REV.,MEDLEY,1.0803,
0000054154,90238796,SINVASTATINA - GENERICO 40 MG. 30 CPRS.,RANBAXY,1.1692,
0000007581,90128109,SINVASTATINA - GENERICO 40 MG. 30 CPRS. REV.,BIOSINTETICA,2.4422,
0000041053,90087020,SINVASTATINA - GENERICO 40 MG. 4 BL. X 15 CPRS. REV.,GERMED,1.8156,
0000061228,90318625,SINVASTATINA - GENERICO 40 MG. BL. AL. PLAS. INC. X 30 CPRS.,MERCK,1.4579,
0000075635,90396707,SINVASTATINA - GENERICO 40 MG. CT. BL. AL. PLAS. INC. X 30 CP BIOLAB,GENERICOS,1.5303,
0000065003,90354800,SINVASTATINA - GENERICO 40 MG. CT. BL. AL. PLAS. TRANS. X 30,NOVARTIS,0.6213,
0000065532,90354257,SINVASTATINA - GENERICO 40 MG. CT. BL. AL. PLAS. TRANS. X 30,MULTILAB,1.1217,
0000074602,90380029,SINVASTATINA - GENERICO 40 MG. CX. 30 CPRS. REV.,GEOLAB,0.6147,
0000039092,90192877,SINVASTATINA - GENERICO 40 MG. CX. 30 CPRS. REV.,SANDOZ,2.8292,
0000068191,90342291,SINVASTATINA - GENERICO 40MG COMP REV CT BL AL PLAST INC X 3,PHARLAB,0.6363,
0000061229,90318617,SINVASTATINA - GENERICO 80 MG. BL. AL. PLAS. INC. X 30 CPRS.,MERCK,1.7922,
0000041426,90059492,SINVASTATINA - GENERICO 80 MG. BL. X 10 CPRS. REV.,EMS,2.989,
0000075633,90396804,SINVASTATINA 10MG BL.AL.30CPDS REV. BIOLAB,GENERICOS,0.7642,
0000075634,90396812,SINVASTATINA 20MG BL.AL.30CPDS REV. BIOLAB,GENERICOS,0.7642,
0000075635,90396707,SINVASTATINA 40MG BL.AL.30CPDS REV. BIOLAB,GENERICOS,1.5288,
0000061226,90318641,SINVASTATINA GEN.10MG 30CPDS REV. MERCK,S.A.,0.3826,
0000061958,90310489,SINVASTATINA GEN.20MG 150CPDS REV.,SANDOZ,1.6485,
0000007580,90128087,SINVASTATINA GEN.20MG 30CPDS,BIOSINTETICA,2.0263,
0000061227,90318633,SINVASTATINA GEN.20MG 30CPDS REV. MERCK,S.A.,0.7509,
0000065002,90354796,SINVASTATINA GEN.20MG 30CPDS REV.,NOVARTIS,0.313,
0000061228,90318625,SINVASTATINA GEN.40MG 30CPDS REV. MERCK,S.A.,1.4579,
0000065003,90354800,SINVASTATINA GEN.40MG 30CPDS REV.,NOVARTIS,0.6207,
0000061229,90318617,SINVASTATINA GEN.80MG 30CPDS REV. MERCK,S.A.,1.7922,
0000070723,90266013,"SINVASTON (RESTRITO HOSP.) 20,0 MG. CT. BL. AL. PLAS. INC. X",SANVAL,1.8269,
0000070724,90295013,"SINVASTON (RESTRITO HOSP.) 40,0 MG. CT. BL. AL. PLAS. INC. X",SANVAL,1.775,
0000004844,90244516,SINVATROX 20 MG. 3 BL. X 10 CPRS.,LEGRAND,0.8578,
0000074614,90309170,SINVAX 20 MG. CX. 30 CPRS. REV.,GEOLAB,0.307,
0000074616,90309200,SINVAX 40 MG. CX. 30 CPRS. REV.,GEOLAB,0.6147,
0000001999,90172698,SIRDALUD 2 MG. 30 CP.,NOVARTIS,1.312,
0000078249,90436520,SIVEXTRO 200 MG. CT. BL. AL. PLAS. TRANS. X 6 CPRS. REV. MERCK SHARP &,DOHME,844.5272,
0000078248,90436512,SIVEXTRO 200 MG. PO LIOF. SOL. INJ. IV CT. FA VD. TRANS. MERCK SHARP &,DOHME,945.0,
0000026870,90204735,SLENFIG 10 MG. CX. 30 CAPS.,TORRENT,1.2314,
0000026872,90204751,SLENFIG 15 MG. CX. 30 CAPS.,TORRENT,1.3906,
0000073830,90172701,SLOW K 600 MG. 20 DG.,GLAXOSMITHKLINE,0.5495,
0000019471,90076079,SMOFLIPID 20% (RESTRITO HOSP.) 1 X 100 ML FRESENIUS,KABI,247.77,REAL
0000019472,90076087,SMOFLIPID 20% (RESTRITO HOSP.) 1 X 500 ML FRESENIUS,KABI,451.42,REAL
0000075005,90417569,SNOUSE 3 MG/ML. SOL. NAS. CT. FR. SPR. PLAS. OPC. X 45 ML.,MYLAN,14.0,
0000075005,90417569,SNOUSE 300MG/ML SOL.NASAL SPRAY 45ML,MYLAN,14.0,
0000002006,90196970,SOCIAN 200 MG. CX. 20 CPRS.,SANOFI-AVENTIS,7.0205,
0000002005,90196988,SOCIAN 50 MG. CX. 20 CPRS.,SANOFI-AVENTIS,3.727,
0000074620,90080645,SODIX 50 MG. CX. 20 CPRS. REV.,GEOLAB,0.3875,
0000075958,90417321,SOFOSBUVIR - GENERICO 400 MG. CT. FR. PLAST. OPC. X 28 CPRS.,BLANVER,1288.2838,
0000065274,90344952,SOFTALM 5 MG/ML SOL. OFT. CT. FR. PLAS. OPC. GOT. X 5 ML MANTECORP,FARMASA,39.27,
0000065274,90344952,SOFTALM 5MG/ML SOL.OFT.5ML MANTECORP,FARMASA,39.27,
0000056482,90259459,"SOFTDERM 0,64 MG/ML + 30 MG/ML POM. DERM. BISN. 30 G",ELOFAR,24.85,
0000056483,90259513,SOFTEZ 10 MG/G CREME DERM. BISN. 30 G,ELOFAR,10.43,
0000008847,90211774,SOLAQUIN CREME 1 BISN. 30 G.,VALEANT,51.9,
0000073840,90037243,SOLARDRIL 80 MG. + 10 MG. + 1 MG. LOC. CT. FR. PLAS. OPC. X 1,LABORATIL,17.79,
0000073840,90037243,SOLARDRIL 80+1+10MG LOCAO 120ML LABORATIL,FARMA,17.79,
0000074725,90373278,"SOLIQUA 100 U/ML. + 0,033 MG/ML. SOL. INJ. CT. 1 CAR. VD. TRA",SANOFI-AVENTIS,138.61,
0000074724,90373251,"SOLIQUA 100 U/ML. + 0,05 MG/ML. SOL. INJ. CT. 1 CAR. VD. TRAN",SANOFI-AVENTIS,138.61,
0000074725,90373278,"SOLIQUA 100U/ML+0,033MG/ML SOL.INJ.1CARP.3ML+1CAN.APLIC",SANOFI-AVENTIS,138.61,
0000074724,90373251,"SOLIQUA 100U/ML+0,05MG/ML SOL.INJ.1CARP.3ML+CAN.APLIC.",SANOFI-AVENTIS,138.61,
0000040666,90059530,SOLLEVARE 100 MG. BL. 4 CPRS. REV.,EMS,19.4325,
0000040662,90059611,SOLLEVARE 50 MG. 2 BL. X 4 CPRS. REV.,EMS,12.4188,
0000040663,90059581,SOLLEVARE 50 MG. 3 BL. X 4 CPRS. REV.,EMS,10.5483,
0000040659,90059573,SOLLEVARE 50 MG. BL. 1 CPR. REV.,EMS,12.42,
0000040660,90059590,SOLLEVARE 50 MG. BL. 2 CPRS. REV.,EMS,12.415,
0000040661,90059603,SOLLEVARE 50 MG. BL. 4 CPRS. REV.,EMS,12.4125,
0000072811,90405803,SOLU-MEDROL FR. 1 G + AMP. DIL.,WYETH,108.87,
0000072812,90405811,SOLU-MEDROL FR. 125 MG. + AMP. DIL.,WYETH,18.42,
0000072813,90405820,SOLU-MEDROL FR. 40 MG. + AMP. DIL.,WYETH,9.76,
0000072814,90405838,SOLU-MEDROL FR. 500 MG. + AMP. DIL.,WYETH,52.2,
0000046352,90075056,"SOLUCAO BICARBONATO SODIO 8,4% 250ML BRK543061 FRESENIUS",KABI,61.82,REAL
0000002478,90065468,SOLUCAO DE GLICOSE (RESTRITO HOSP.) 75% 10 ML CX. 200 AMPS.,EQUIPLEX,1.1765,REAL
0000034116,90019520,SOLUCAO DE IRRIGACAO (RESTRITO HOSP.) AGUA ESTERIL PARA IRRI,BAXTER,20.81,REAL
0000010655,90372530,SOLUCAO SALINA BALANCEADA (RESTRITO HOSP.) BOLSA 500 ML. HALEX,ISTAR,94.633,REAL
0000073638,90372522,SOLUCAO SALINA BALANCEADA (RESTRITO HOSP.) SOL. OFT. CX. 50 B HALEX,ISTAR,69.1166,
0000073638,90372522,SOLUCAO SALINA BALANCEADA (RESTRITO HOSP.) SOL. OFT. CX. 50 B HALEX,ISTAR,69.1166,
0000010655,90372530,SOLUCAO SALINA BALANCEADA SOL.OFT.30BOLS.PP SIST.FECH.500ML HALEX,ISTAR,94.5384,
0000073638,90372522,SOLUCAO SALINA BALANCEADA SOL.OFT.50BOLS.PP SIST.FECH.250ML HALEX,ISTAR,69.1166,
0000075708,90404076,SOLUPREN 500 MG. PO LIOF. CT. FA VD. TRANS. + AMP. DIL. X 8 M,BERGAMO,52.2,
0000075708,90404076,SOLUPREN 500MG PO LIOF.INJ.FA DIL.2ML,BERGAMO,52.2,
0000057825,90322355,SOMAFLEX AP BL. 10 CPRS. LIB. LENTA NOVA,QUIMICA,1.57,
0000065538,90343441,SOMALGIN CARDIO 100 MG. 4 BL. X 15 CPRS. REV. SIGMA,PHARMA,0.474,
0000065538,90343441,SOMALGIN CARDIO 100+30+15MG 60CPDS SIGMA,PHARMA,0.4749,
0000016234,90322622,SOMALGIN CARDIO 200 MG. 4 BLIST. X 8 CPRS. REV. SIGMA,PHARMA,0.5647,
0000062516,90264800,SOMALGIN CARDIO 325 MG. 8 STR. X 4 CPRS. REV. SIGMA,PHARMA,0.8341,
0000016236,90413016,SOMALGIN CARDIO 81 MG. 32 CPRS. REV. SIGMA,PHARMA,0.3071,
0000077947,90434110,SOMALGIN CARDIO 81 MG. 6 BL. X 10 CPRS. REV. SIGMA,PHARMA,0.3069,
0000031262,90263162,SOMALIUM 3 MG. BL. 30 CPRS.,ACHE,0.6047,
0000031263,90263170,SOMALIUM 6 MG. BL. 30 CPRS.,ACHE,0.966,
0000002017,90005422,SOMALIUM GTS. FR. 20 ML.,ACHE,14.3,
0000061217,90295048,SOMATULINE AUTOGEL 120 ML SOL. INJ. LIB. PROL. CT. SACHE SER,IPSEN,3203.38,
0000061218,90295021,SOMATULINE AUTOGEL 60 MG. SOL. INJ. LIB. PROL. CT. SACHE SER,IPSEN,2980.84,
0000061219,90295030,SOMATULINE AUTOGEL 90 MG. SOL. INJ. LIB. PROL. CT. SACHE SER,IPSEN,3203.38,
0000030598,90133366,SOMAVERT 10 MG. PO LIOF. INJ. CT. 30 FA VD. INC. + 30 FA DIL,PFIZER,274.3071,
0000030599,90133374,SOMAVERT 15 MG. PO LIOF. INJ. CT. 30 FA VD. INC. + 30 FA DIL,PFIZER,411.4608,
0000074623,90080661,SONARIN SOL. NASAL AD. FR. 30 ML,GEOLAB,8.86,
0000063446,90240030,SONEBON 5 MG. BL. 20 CPRS. NOVA,QUIMICA,0.4225,
0000058225,90327640,SONOVUE (RESTRITO HOSP.) KIT FRASCO PO LIOF. + SERINGA,BRACCO,384.59,
0000058225,90327640,SONOVUE 25MG PO LIOF.INJ.DIL.5ML+SER.,BRACCO,384.59,
0000013011,90253876,SONRIDOR 12 X 2 CPRS.,GLAXOSMITHKLINE,1.6084,
0000016288,90090004,SONRIDOR CAF 12 X 2 CPRS.,GLAXOSMITHKLINE,1.8611,
0000042583,90090039,SONRIDOR CAF 15 X 4 CPRS.,GLAXOSMITHKLINE,1.4719,
0000042584,90090020,SONRIDOR CAF FRACAO 4 CPRS.,GLAXOSMITHKLINE,1.47,
0000002021,90090047,SONRISAL 30 X 2 CPRS.,GLAXOSMITHKLINE,0.7121,
0000002025,90090063,SONRISAL 5 X 2 CPRS.,GLAXOSMITHKLINE,0.708,
0000043948,90090055,SONRISAL LIMAO 30 X 2 CPRS.,GLAXOSMITHKLINE,0.7121,
0000043949,90090071,SONRISAL LIMAO FRACAO 2 CPRS.,GLAXOSMITHKLINE,0.71,
0000003796,90214242,SORCAL CX. 60 ENVS. X 30 G. - EMB. MULT.,WYETH,20.8144,
0000031183,90005473,SORINE ADULTO FR. 30 CC,ACHE,15.68,
0000061614,90296923,SORINE H 30 MG/ML SOL. NASAL FR. SPRAY X 50 ML,ACHE,15.91,
0000061614,90296923,SORINE H 30MG/ML SOL.NASAL 50ML,ACHE,15.91,
0000002030,90035712,SOTACOR 120 MG. FR. 30 CPRS.,B-MS,2.3623,
0000002029,90035720,SOTACOR 160 MG. 2 BL. X 10 CPRS.,B-MS,3.4135,
0000058191,90310390,SOTAHEXAL 160 MG. BL. AL. PVC/PE/PVDC X 30 CPRS.,SANDOZ,2.0992,
0000061939,90332172,SOVALDI 400 MG. FR. PLAST. OPC. 28 CPRS. REV.,GILEAD,2576.5732,
0000056459,90271289,SPECTOLAB AD. 150 ML,MULTILAB,18.62,
0000056460,90271297,SPECTOLAB INF. 120 ML,MULTILAB,17.38,
0000003255,90253124,SPIDUFEN 400 MG. GRAN. 20 ENVS. X 3 G.,ZAMBON,1.883,
0000003256,90253116,SPIDUFEN 400 MG. GRAN. 6 ENVS. X 3 G.,ZAMBON,2.1154,
0000003257,90253108,SPIDUFEN 600 MG. GRAN. 10 ENVS. X 3 G.,ZAMBON,2.896,
0000030112,90214625,SPIDUFEN MENTA 400 MG. GRAN. 10 ENVS. X 3 G,ZAMBON,1.877,
0000030113,90214617,SPIDUFEN MENTA 600 MG. GRAN. 10 ENVS. X 3 G,ZAMBON,2.896,
0000072908,90387775,"SPINRAZA (RESTRITO HOSP.) 2,4 MG/ML. SOL. INJ. CT. FA VD. TRA BIOGEN",BRASIL,399543.11,
0000072908,90387775,"SPINRAZA 2,4MG/ML SOL.INJ.FA 5ML",BIOGEN,399543.11,
0000035336,90033493,"SPIRIVA RESPIMAT 2,5 MCG DOSE SOL. INAL. CT. FR. PLAST. 4 ML BOEHRINGER",INGELHEI,277.7,
0000002035,90106954,SPORANOX BL. 10 CAPS. JANSSEN -,CILAG,13.538,
0000002036,90106962,SPORANOX BL. 15 CAPS. JANSSEN -,CILAG,11.291,
0000002034,90106970,SPORANOX BL. 4 CAPS. JANSSEN -,CILAG,16.125,
0000002037,90106989,SPORANOX PULSO - 28 CAPS. JANSSEN -,CILAG,9.3363,
0000050372,90219821,SPRYCEL 100 MG. CX. 30 CPRS.,B-MS,349.2747,
0000050373,90219830,SPRYCEL 140 MG. CX. 30 CPRS.,B-MS,381.3673,
0000027448,90035739,SPRYCEL 20 MG. CX. 60 CPRS.,B-MS,88.2041,
0000027449,90035747,SPRYCEL 50 MG. CX. 60 CPRS.,B-MS,176.4086,
0000049772,90263839,"STABIL 0,125 MG. BL. 30 CPRS.",ACHE,0.5814,
0000049771,90263820,"STABIL 0,125 MG. BL. 7 CPRS.",ACHE,0.5144,
0000049774,90263855,"STABIL 0,25 MG. BL. 30 CPRS.",ACHE,1.1026,
0000049773,90263847,"STABIL 0,25 MG. BL. 7 CPRS.",ACHE,1.0017,
0000049776,90263871,STABIL 1 MG. BL. 30 CPRS.,ACHE,4.339,
0000003461,90134290,STABLON 30 DRAGS.,SERVIER,2.6344,
0000003462,90134303,STABLON 60 DRAGS.,SERVIER,2.5389,
0000014960,90172728,STALEVO 100 MG. 30 CE,NOVARTIS,6.1419,
0000014958,90172744,STALEVO 150 MG. 30 CE,NOVARTIS,6.4402,
0000014957,90172787,STALEVO 50 MG. 30 CE,NOVARTIS,5.8442,
0000074408,90406974,STANGLIT 15 MG. 60 CPRS.,LIBBS,1.3332,
0000051059,90250605,STANGLIT 15 MG. FR. PLAST. OPC. X 30 CPRS. SIMP.,LIBBS,1.9024,
0000074408,90406974,STANGLIT 15MG 60CPDS,LIBBS,1.3358,
0000074409,90406982,STANGLIT 30 MG. 60 CPRS.,LIBBS,1.7785,
0000051060,90250613,STANGLIT 30 MG. FR. PLAST. OPC. X 30 CPRS. SIMP.,LIBBS,2.5378,
0000074409,90406982,STANGLIT 30MG 60CPDS,LIBBS,1.7821,
0000051061,90250621,STANGLIT 45 MG. FR. PLAST. OPC. X 30 CPRS. SIMP.,LIBBS,4.2597,
0000006747,90172833,STARLIX 120 MG. 2 X 12 CE,NOVARTIS,2.3456,
0000006748,90172841,STARLIX 120 MG. 4 X 12 CE,NOVARTIS,2.3429,
0000006749,90172850,STARLIX 120 MG. 7 X 12 CE,NOVARTIS,2.3466,
0000042556,90145518,STAVIGILE 100 MG. 10 CPRS. OR.,LIBBS,3.065,
0000042557,90145526,STAVIGILE 100 MG. 30 CPRS. OR.,LIBBS,3.0643,
0000030588,90145534,STAVIGILE 200 MG. OR 30 CPRS. SIMP.,LIBBS,6.1289,
0000038108,90106997,"STELARA (RESTRITO HOSP.) 45 MG. 1 FA 0,5 ML OR JANSSEN -",CILAG,12895.47,REAL
0000072728,90380827,STELARA 130 MG. SOL. INJ. INFUS. IV CT. X 1FA VD. TRANS. X 2 JANSSEN -,CILAG,25790.92,
0000072728,90380827,STELARA 130MG SOL.INJ.IV FA 26ML,JANSSEN-CILAG,25790.92,
0000064068,90311264,STELARA 45 MG. SOL. INJ. 1 SER. PREENCH. VD. TRANS. DISP. SE JANSSEN -,CILAG,12895.47,
0000064068,90311264,"STELARA 45MG 1SER.PREENC.0,5ML",JANSSEN-CILAG,12895.47,
0000064069,90311272,STELARA 90 MG. SOL. INJ. 1 SER. PREENCH. VD. TRANS. DISP. SE JANSSEN -,CILAG,25790.92,
0000064069,90311272,STELARA 90MG 1SER.PREENC.1ML DISP.SEG.,JANSSEN-CILAG,25790.92,
0000002040,90090080,STELAZINE 2 MG. CX. BL. 20 CPRS.,GLAXOSMITHKLINE,0.3415,
0000002041,90090098,STELAZINE 5 MG. CX. BL. 20 CPRS.,GLAXOSMITHKLINE,0.492,
0000030099,90396197,STELE 1 MG/G CREME VAG. BISN. 50 G + 5 APLIC. BIOLAB,SANUS,36.02,
0000045014,90209850,"STER 1,2 MG/ML SUSP. OFT. X 10 ML UNIAO",QUIMICA,30.65,
0000028122,90209885,STER 10 MG/ML SUSP. OFT. COL. 5 ML UNIAO,QUIMICA,18.64,
0000057188,90318692,STEZZA CX. 1 BL. X 28 CPRS. MERCK SHARP &,DOHME,1.2359,
0000057189,90318706,STEZZA CX. 3 BL. X 28 CPRS. MERCK SHARP &,DOHME,1.2363,
0000002047,90340469,STILAMIN (RESTRITO HOSP.) 3 MG/ML PO LIOF. INJ. CT. AMP. VD.,MERCK,854.33,REAL
0000002049,90007050,STILL FR. 5 ML,ALLERGAN,11.75,
0000042357,90197020,"STILNOX CR 12,5 MG. BL. 20 CPRS. MULT. LIB. PROL.",SANOFI-AVENTIS,2.84,
0000042356,90197046,"STILNOX CR 6,25 MG. BL. 20 CPRS. MULT. LIB. PROL.",SANOFI-AVENTIS,1.42,
0000002664,90196996,STILNOX CX. 20 CPRS.,SANOFI-AVENTIS,2.84,
0000064936,90344588,STIVARGA 40 MG. CT. FR. PLAST. OPC. X 84 CPRS. REV.,BAYER,180.4821,
0000064936,90344588,STIVARGA 40MG 84CPDS REV.,BAYER,180.41,
0000074624,90225481,STOMALIV 5 G. CX. 10 ENVS. ABACAXI,GEOLAB,0.87,
0000074625,90225490,STOMALIV 5 G. CX. 50 ENVS. ABACAXI,GEOLAB,0.8694,
0000076147,90401379,STOMALIV 5 G. CX. 50 ENVS. GUARANA,GEOLAB,0.87,
0000012415,90039025,STONGEL CX. 20 CPRS.,CAZI,0.4215,
0000012416,90039033,STONGEL VS CX. 50 CPRS. MAST.,CAZI,0.4488,
0000060524,90187997,STREPSILS CART. C/16 PAST. RECKITT,BENCKISER,0.8231,
0000060522,90188020,STREPSILS CART. C/4 PAST. RECKITT,BENCKISER,0.8175,
0000060523,90188047,STREPSILS CART. C/8 PAST. RECKITT,BENCKISER,0.825,
0000005436,90258495,STRESSAN (LIBERADO) 600 MG. FR. 30 CPRS. REV. TEUTO,BRAS.,2.2284,
0000005436,90258495,STRESSAN 600MG 30CAPS TEUTO,BRAS,2.2284,
0000058377,90300289,"STRIVERDI RESPIMAT 2,5 MCG PUFF SOL. INAL. CT. FR. PLAST. 4 BOEHRINGER",INGELHEI,115.19,
